2026-02-13 16:40:58,996 - ApprovalWatcher - INFO - === WEBXES Tech Approval Watcher Starting ===
2026-02-13 16:40:58,997 - ApprovalWatcher - INFO - Vault: F:\AI_Employee_Vault
2026-02-13 16:40:58,997 - ApprovalWatcher - INFO - DRY_RUN: True
2026-02-13 16:40:58,999 - ApprovalWatcher - INFO - Approval Watcher is running. Polling every 30 seconds. Ctrl+C to stop.
2026-02-13 16:41:29,005 - ApprovalWatcher - INFO - Processing approved: PAYMENT_Acme_Corp_2026-02-13.md
2026-02-13 16:41:29,010 - ApprovalWatcher - INFO - [DRY_RUN] Would execute payment from PAYMENT_Acme_Corp_2026-02-13.md
2026-02-17 15:16:46,541 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:56,542 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:56,542 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:06,543 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:06,543 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:16,543 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:16,544 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:26,544 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:26,545 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:36,545 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:36,545 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:46,546 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:46,546 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:56,547 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:17:56,547 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:06,548 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:06,548 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:16,548 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:16,549 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:26,549 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:26,549 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:36,550 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:36,550 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:46,551 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:46,551 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:56,552 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:18:56,552 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:06,553 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:06,553 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:16,553 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:16,554 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:26,554 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:26,554 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:36,555 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:36,555 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:46,556 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:46,556 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:56,557 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:19:56,557 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:06,558 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:06,558 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:16,559 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:16,559 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:26,559 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:26,560 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:36,560 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:36,560 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:46,561 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:46,561 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:56,562 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:20:56,562 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:06,563 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:06,563 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:16,564 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:16,564 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:26,565 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:26,565 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:36,565 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:36,566 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:46,566 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:46,566 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:56,567 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:21:56,567 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:06,568 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:06,568 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:16,569 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:16,569 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:26,570 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:26,570 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:36,571 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:36,571 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:46,571 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:46,572 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:56,572 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:22:56,572 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:06,573 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:06,573 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:16,574 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:16,574 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:26,575 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:26,575 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:36,575 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:36,576 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:46,576 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:46,576 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:56,577 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:23:56,577 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:06,578 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:06,578 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:16,610 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:16,610 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:26,623 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:26,623 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:36,624 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:36,624 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:46,624 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:46,625 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:56,625 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:24:56,625 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:06,626 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:06,626 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:16,627 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:16,627 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:26,628 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:26,628 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:36,629 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:36,629 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:46,629 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:46,630 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:56,630 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:25:56,631 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:06,631 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:06,631 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:16,632 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:16,632 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:26,633 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:26,633 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:36,634 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:36,634 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:46,635 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:46,635 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:56,635 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:26:56,636 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:06,636 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:06,636 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:16,637 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:16,637 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:26,638 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:26,638 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:36,639 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:36,639 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:46,640 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:46,640 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:56,641 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:27:56,641 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:06,641 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:06,642 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:16,647 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:16,647 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:26,647 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:26,648 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:36,648 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:36,648 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:46,651 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:46,651 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:56,652 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:28:56,652 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:06,652 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:06,653 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:16,658 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:16,659 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:26,659 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:26,659 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:36,660 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:36,660 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:46,661 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:46,661 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:56,662 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:29:56,662 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:06,663 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:06,663 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:16,663 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:16,664 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:26,664 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:26,664 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:36,665 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:36,665 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:46,666 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:46,666 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:56,667 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:30:56,667 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:06,668 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:06,668 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:16,669 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:16,669 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:26,669 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:26,670 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:36,670 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:36,670 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:46,671 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:46,671 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:56,672 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:31:56,672 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:32:06,673 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:32:06,673 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:32:16,674 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:32:16,674 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:32:26,675 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
